text,agenda,questionclass
предание шапка мономах якобы подарить киевский князь владимир мономах дед базилевс константин ix считаться символ передача власть византия киевский русь учитывать первый суздальский князь шестой сын князь владимир мономах юрий долгорукий наличие московия шапка являться доказательство наследственный право московский правитель киевский великокняжеский престол наследство бывший византийский империя далее составлять фальшивый завещание владимир мономах передача наследственный право сын мономах юрий долгорукий покоритель называть залещанский земля это выдумка самый дело шапка мономах золотой бухарський тюбетейка который хан узбек подарить иван калить приспособлять тюбетейка шапка свой возвеличивание логвин ю кобыла калита тюбетейка мномах время,Нет классификации,0
это сопровождаться больший утрата конкурентоспособность отечественный экономика промышленность внутри страна система международный разделение труд экономика дышать ладан всетаки расти однако реальный сектор экономика нарастать спад период называть тучный нулевой наблюдать действие модель паразитический рост развитие подразумевать проедание поступать страна нефтедоллар иностранный кредит заем также инфраструктурный научнотехнический производственный потенциал ссср сегодня лицезревать депрессия развитие высокий цена нефть стабильный приток нефтедоллар пересталипомогать отечественный экономика полуторный передел оставаться плав видимо помимо оптовый розничный торговля рынок недвижимость сфера услуга финансовый сектор который призывать обеспечивать перераспределение проедание поступать россия нефтедоллар иностранный кредит спекулятивный капитал отечественный деиндустриализированный дезинтегрировать экономика низкий передел ничто подавать признак жизнь скатываться состояние депрессия обвал промышленность обостряться слово сказать ситуация реальный сектор экономика стремительно ухудшаться октябрь двухмесячный пауза возобновляться спад промышленный производство выпуск сжиматься,Нет классификации,0
крошечный чип содержать гороскоп акселерометр атомарный час который вместе работать единый навигационный система ученый дарп считать отдельный случай полностью заменять gps особенно стрелковый оружие поиск военнослужащий подход развитие новый навигационный технология который смочь полностью заменять gps базироваться использование сигнал исходить передающий антенна средство связь телефонный башня источник свет прэбхакар подчеркивать создаваться некий единый технология способный полностью заменять действующий спутниковый навигационный система ученый намерен создавать несколько технология отслеживание объект фиксация время устройство создавать основа технология функционировать использовать сигнал самый различный источник владимир иванов,Нет классификации,0
познание искусство выработка душевный благородство культура человеческий чувство истина красота правда любовь зависеть количество это качество аристократический принцип отбор образовывать культурный элита духовный аристократия культурный элита мочь оставаться замкнутый изолированный самоутверждаться страх удаление исток жизнь иссякание творчество вырождение умирание всякий групповой аристократизм неизбежно вырождаться иссыхать мочь творчество культурный ценность сразу распространять бескачественный масса человечество мочь происходить процесс демократизация культура истина аристократичный смысл достижение качество совершенство познание независимо количество мнение требование человеческий количество,Нет классификации,0
странный вопрос простой казаться первый взгляд сегодня газета бизнес online публиковать очередной статья директор институт история ан рт вицепрезидент академия наука татарстан рафаэль хакимов серия публикация история татарстан россия новый публикация ученый рассказывать разрозненный княжество возникать окрепнуть россия образ складываться русский этнос учить новый история рюрик рюрик старый мир пока погибать пока томиться мука сладкий останавливаться премудрый эдип пред сфинкс древний загадка россия сфинкс ликовать скорбеть обливаться черный кровь глядеть глядеть глядеть ненависть любовь александр блок скиф странный вопрос русский простой мочь показываться первый взгляд учиться школа история страна начинаться киевский русь татарин выглядеть страшилка крайний мера русский весь понятно,Нет классификации,0
иран разрешать сирия размещать свой территория истребитель обезопасить внешний нападение это сообщать spiegel online ссылка секретный доклад немецкий разведка данные издание доклад указывать тесный военный связь дамаск тегеран также развертывание сила поддерживать иран ливанский хизбалл сторона сирийский режим документ немецкий спецслужба также отмечаться иран направлять элитный войско состав корпус страж исламский революция поддержка сила президент сирия башар асад доклад разведка также сообщать ссылка источник заключать ноябрь г военный соглашение сирия иран разрешать дамаск размещать безопасный иранский территория часть военновоздушный сила использовать необходимость,Нет классификации,0
распознание посредством силовой метод наставление ночной время практика ложиться удобный матрас принимать позиция лев мера засыпание медитировать гуру макушка свой голова развивать интенсивный преданность совершать искренний сердечный молитва гуру воплощение драгоценность учитель подумать обо даровать благословение распознавать ясный свет сон даровать благословение сон возникать иллюзорный тело повторять данный молитва множество развивать памятование думать ночь осознавать ясный свет сон сон возникать иллюзорный тело ясный сон который послужить фундамент проявление иллюзорный тело,Нет классификации,0
говорить папа дядя федор популярный мультфильм ум сходить поодиночке вместе грипп болеть кадыров обращаться территориальный вопрос вопервых территория это важный формальный признак государство пока граница определять построение государство считать завершать создание сильный процветать чеченский национальный государственный образование являться дело весь жизнь рамзан кадыров хотеть поставлять последний точка проект хотеть поставлять точка жирный восклицательный знак вовторых борьба терроризм республика кадыров достигать значительный успех уничтожать больший часть бандит лишать тыловой поддержка ликвидировать социальный база партизан действовать пора средневековый метод коллективный ответственность привлекать семья родственник уходить лес выманивать амнистия ресоциализация жестоко карать,Нет классификации,0
весь выходной заинтересовывать сторона продолжаться консультация суббота обама обсуждать ситуация сирия кэмерон воскресение французский президент франсуа олланд данные times новый переговоры глава правительство великобритания сша состояться понедельник вторник параллельно госсекретарь соединять штат джон керри обсуждать возможный действие отношение сирия дипломат британия франция канада россия турция иордания саудовский аравия объединять арабский эмират также генеральный секретарь оон пан ги мун свой очередь дэвид кэмерон прерывать свой отпуск проводить переговоры франсуа олланд верховный канцлер германия ангела меркель информация telegraph европейский лидер сходиться необходимость серьезный ответ возможность военный действие рассматриваться окончательный решение пока принимать представитель лейборист указывать начало военный операция потребоваться преждевременно созывать британский парламент однако источник telegraph администрация кэмерон утверждать премьерминистр право самостоятельный действие случай срочный необходимость,Нет классификации,0
артиллерия правительственный войско наносить удар бандгруппа селение тарнджа офания джубатый аль кашаба гадир аль бустан латакия сирийский армия проводить рейд район укреплять район боевик исламский государство ирак левант селение сальма уничтожать исламист число саудит абу сахер аль тамими фахид аль зурайк батальон сукур аль изза шиитский ополченец ирак ливан поддержка сирийский армия взять контроль южный пригород дамаск шейх омар передавать reuters это ход атака убивать меньший мера боевик сообщение очевидец шиит также потерять убитый раненый несколько десяток человек,Нет классификации,0
мексикамексиканский информационный агентство аfmedios публиковать потрясать фотография умерший лидер венесуэла начинать детский el sol de mexico писать никто оставлять равнодушный зарабатывать преданность бедный это гиперактивный президент энрике пение ньето президент мексика оплакивать смерть уго рафаэль чавес adios al comandante chavez прощаться издание публиковать фото видео умерший также репортаж каракас мексиканский журналист описывать происходить венесуэла сотня сторонник президент многий красный цвет править партия подходить ворота военный госпиталь чавес умирать вторник день фотография президент баннер выражение любовь покойный лидер некоторый нести флаг венесуэла шапка единый социалистический партия венесуэла psuv,Нет классификации,0
последний заявление западный противник асад свидетельствовать вариант эскалация событие страна ливийский сценарий – введение бесполетный зона авиационный поддержка действие мятежник вполне вероятный отличие покойный муаммар каддафи башар асад последний год предпринимать активный усилие обновление вооружение вс страна частность серьезный внимание уделяться техника пво новый материал автор анализировать возможность сирия противодействие воздушнокосмический наступление коалиция нато союзник анатолий гаврилов год внимание весь мир приковывать ближневосточный регион очередной решаться судьба многий народ мусульманский страна новый объект непосредственный государственный интерес сша союзник нато являться сирия неугодный запад режим башар асад страна балансировать грань настоящий гражданский война многочисленный людской материальный потеря гибнуть мирный население противоборствующий сторона водиться взаимно возлагать вина это друг друг,Нет классификации,0
исламист исламский государство ирак шам заявлять захват поселок дувериния данный селение пасть день назад закрепляться удаваться лишь сентябрь бандит убивать местный житель подозрение сотрудничество алавитский режим боестолкновение зафиксировать район ар рашидин аль лерамун окраина сало ад дин ан нейраб город маарат артик ас сфир селение кверес район аль лерамун боевик обстреливать миномет здание филиал разведка ввс постоянный ракетный минометный обстрел подвергаться город нуболь захраа аэродром кверес обстреливать самодельный ракета огневой позиция боевик подвергаться артиллерийский ответный удар сторона правительственный войско,Нет классификации,0
продолжать основа объединение должный социализм называть свой движение националсоциализм господин гитлер согласно правило немецкий грамматика сложный слово род первый часть служить определение второй главный часть слово гитлер год глупый иллюзия надеяться возрождение нация который долгий год управлять бюрократ жалкий трусливый буржуа германия являть груда руины условие насмешка страна создавать правительство безвольный посредственность иметь идея вера политический знание оно похожий комиссия конкурсный управляющий гражданский правительство президент германский республика причем абсолютно незаконный образ выборы становиться фридрих эберт человек золотой середина это случаться создатель новый конституция доверять немецкий народ создавать конституция,Нет классификации,0
убивать лошадь курить капля никотин убивать человек организм человек нуждаться никотин детство вещество нужный прекрасно чувствовать обходиться стоить попробовать вкус никотин невозможно проживать сигарета навязнуть надоедливый реклама производитель табачный изделие который целеустремленный травить убивать огромный масса народ выкуривать сигарета курильщик красть минута час свой жизнь убивать свой тело осознанно стремиться тяжелый болезнь преждевременный смерть прекрасно знать табакокурение вредить разрушать здоровье сколько сигарета выкуривать день месяц год сколько год украсть продолжать красть молодой здоровый думать погасить сигаретный огонек огонек незаметно сжигать ваш жизнь болезнь старость прийти быстро каждый день приносить мука боль страдание молодой умный сильный любить свой близкие впереди долгий счастливый жизнь поэтому прочитывать статья сказать никотин побеждать зависимость табак,Нет классификации,0
декабрь год артур шоукросс цитата делать м увлекаться приходиться задушить рождаться артур шоукросс июнь год заключать тюрьма предумышленный убийство ребенок поздно время заключение устанавливать совершать десяток предумышленный убийство крайне низкий iq гдето около это помешать отслуживать вьетнам становиться свидетель различный пытка,Нет классификации,0
дамаск район барза барза аль балад происходить локальный перестрелка основной день проходить периодический артиллерийский удар укрытие огневой позиция боевик несколько активно идти боевой действие район аль кабун армия ликвидировать минимум огневой точка противник число снайперский активист подтверждать потеря джобара перестрелка зафиксировать,Нет классификации,0
отнюдь ставить вопрос сословный почва отвергать новый землевладелец лицо серьезно приниматься хозяйство обладать солидный капитал мочь поставлять дело самый правильный почва однако скрывать лицо составлять сожаление сравнительно редкий исключение большинство случай покупщик арендатор помещичий съемщик государственный земля являться менее разживаться кулак иметь вид это ничто иной цель спекуляция дальнейший нажива счет сперва естественный богатство купить арендовать имение счет окрестный сельский население который это скоро вернее поступать кабала начинать землевладелец арендатор связанный слишком строгий контракт следить упорно разорение усадьба который продаваться снос вырубка сад свод лес причем способ нередко покрываться весь заплатить имение сумма земля доставаться новый владелец даром одновременно это распродаваться скот хозяйственный орудие новый владелец обыкновенно вовсе хозяйство вести намерен иметь вид производить запашка уборка найм дешевый цена рассчитывать подневольный труд свой прежний должник крестьянин имение целинный степь вековой залежь распахиваться делаться земля изпод вырубать лес сад пруд спускаться место посеять конопля просо это сказать приступ дело начало работа снимание пенка приобретать имение который бывать настолько выгодно особенно дело касаться арендовать имение бросать возвращать хозяин якобы невыгодность аренда хотя уплата договаривать контракт неустойка владелец настолько осторожный вводить условие заключение договор земля оставаться новый владелец арендный цена высокий больший часть начинаться подесятинный раздача земля крестьянин причем цена бывать высокий крестьянин нуждаться земля,Нет классификации,0
оригинал взять янгтанг ринпоча устный комментарий практика ваджракилайя терм ратный лингпы часть основная практика порождение самайясаттва начинаться порождение мандала изначально мандала порождать следовать понимать мандала весь аспект это ничто иной проявление природа собственный изначальный мудрость проявление обладать истинный самосущный существование природа пустотный проявление природа изначальный мудрость считать феноменальный бытие принимать треугольный форма сиять свет это форма мандала невероятно обширный протяженность равный бесконечный пространство,Нет классификации,0
выражение йога реальность абсолютный mthar thug chos kyi rnal byor встречаться комментарий оба издание iok поскольку фраза встречаться коренной текст добавлять перевод стадия зарождение махамайя состоять малый йога форма который иметь аспект естественный йога форма эманационный йога форма первый случай посредством простой процедура порождение мгновенный порождение семенной слог йогин выполнять йога божество который медитировать ваджрасаттву являться основа эманация второй случай вне зависимость практиковаться длинный краткий вариант выполняться медитация херук дакини являться эманация,Нет классификации,0
оба сторона использовать танк артиллерия ракетный установка соседний провинция хомс бандит попытаться активизировать боевой действие сентябрь атаковать сразу крупный армейский кпп весь атака отбивать операция дамаск лидер группировка исламский государство ирак левант абу абдалла аль либи abu abdallah al libi убивать воскресение северозапад сирия передавать телеканал al arabya ссылка заявление представитель повстанческий сирийский свободный армия инцидент происходить город идлиб сирийский свободный армия это отрицать свой причастность смерть лидер группировка который повстанец вступать активный противостояние город аазаз середина неделя дамаск,Нет классификации,0
использовать воинственный исламист начинать говорить мир медина овладевать религиозный политический власть начинать получать резкий наполнять ненависть несколько сотня стих коран подстрекать сторонник война хотеть находить сотня стих аят требование ведение святой война против немусульманин открывать коран позволять процитировать некоторый сура заканчиваться запретный месяц убивать многобожник везде находить захватывать осаждать устраивать засада против всякий скрытый место обращаться ислам выполнять молитва делать очищение освобождать аллах прощать милосердный сура пророк побуждать верующий сражение среди двадцать терпеливый побеждать сотня среди сотня побеждать тысяча который веровать народ понимать сура предписывать сражение оно ненавистный мочь ненавидеть чтото оно благо,Нет классификации,0
мнение поездка князь орда утверждение право наследование являться многое формальный акт получение ярлык лишь подтверждение свершаться мероприятие передача княжество наследство большой значение решение ордынский хан иметь спорный ситуация князь претендовать иной княжение основной великий передача власть русский княжество осуществляться прежде право рождение феодал принимать орда основное выступать качество арбитражный суд случай княжеский тяжба находить монета xiii xiv век объяснять двуязычие надпись потатарски порусски почему считать надпись могольский язык встречный вопрос орда русский княжество понимать надпись язык могол согласно рашид ад дина батый начало состоять тысяча могольский воин учет жена ребенок тысяча человек это капля море,Нет классификации,0
способность знать нерожденность сущность дхарма проводить существо единый природа весь сердце мочь проявлять образ среди сострадание это высокий поскольку доходить весь рожать существо затем бодхисаттва акашагарбха входить самадхи называть чистый предел высказывать мантра свой сердце комментарий син пребывать называть самадхи обретать способность познавать чистота исходный природа свой сердце образ проникать чистый мир дхарма это тайный сокровищница великий пустота нам саманта буддхан акаш самантанугат вичитрамбар дхар сваха затем бодхисаттва сарваниваранавишкамбхин входить самадхи называть сострадательный сила высказывать мантра комментарий син посредством сила сострадательный пребывание способный устранять весь кармический препятствие весь рожать существо обретать пребывание способный пребывать загрязнять препятствие устранять это великий сострадание татхагата нам саманта буддхан ах саттва хитаабхьюдгат трам трам рама рама сваха затем бодхисаттва авалокитешвар входить самадхи называть глядеть повсюду высказывать мантра свой сердце также мантра свой окружение нам саманта буддхан сарва татхагатавалокита каруна май ра ра ра хум джаха сваха изрекать мантра обретение великий сила бодхичитта мах стхам прапта нам саманта буддхан джам джам саха сваха комментарий син знак джам бидж суть мантра иметь значение неподвижность,Нет классификации,0
удаваться хранитель традиционный моральный ценность массовый культура порождать новый языческий религия секулярный сектантский многобожие маргинальный тоталитарный меньшинство принцип отрицать единый мораль традиционный семья отступать рушиться точно определять педагогический норма система воспитание подрастать поколение система массовый образование плодотворный прогрессивный первый этап свой существование отказываться угода массовость следовательно упрощение классический программа метод образование превращаться система воспроизведение профанный знание квазинаучный истина массовый наука конец хх век повсеместно запад точно россия число появляться массовый политика демонстративно публичный театрализовать масскультовый политика который максимальный популизм форма включая избирательный процедура отрываться максимальный закрытость принятие важный решение нынешний политика являться политика масса массовый политика точно политика удовлетворение сотня маргинальный общественный группа отрываться свой главный решение настоящий коренной интерес масса общество целое,Нет классификации,0
сабля офицер сухопутный армия кортик офицер флот делаться надпись храбрость маленький эмалевый крестик темляк георгиевский лента украшать эфес оружие интересный факт многонациональный россия вера правда служить христианский народ специально разрабатывать специальный вариант георгиевский орден центр который вместо изображение христианский святой находиться герб российский империя двуглавый орел однако служить российский армия мусульманин кавказец потребовать вернуть награда джигит именно воспринимать христианский святой георгий видно толерантность явление очень многогранный продолжение тема наградной система российский империя следовать сергей воробей,Нет классификации,0
корреспондент rt мария финошин совершать рискованный путешествие стан боевик представлять репортаж приграничный район ливан сирия погибать генералмайор джаами джаами возглавлять военный разведка провинция генералмайор джаами джаами убивать исполнение свой государственный обязанность защита сирия сирийский народ говориться сообщение передавать государственный сирийский телевидение генерал входить близкий окружение президент башар асад год включать черный список министерство финансы сша поддержка террористический группировка сирийский власть сообщать подробность гибель высокопоставленный военный точный время смерть сообщение некоторый информагентство генерал застреливать снайпер сведение погибать бой известно лишь точно убийство генерал происходить ход бой провинция дейра эз зоря окрестность одноименный город,Нет классификации,0
реализация активность следовать наставление линия сегью гелуга защищать заразный заболевание лихорадка оспа т д изначально это хинду божество популярный среди лесной племя нуждаться ритуал исцеление заразный заболевание условие влажный жаркий климат поздно практика ассимилировать тантрический буддизм время длительный ретрит большой группа человек гора часто весь занятие сезон начинаться получение благословение парнашаварь избежание проявление массовый заразный заболевание затворница одевать лист основа мир стабильность процветание полностью мгновенно истреблять весь смертоносный эпидемия молитва освобождение болезнь пусть весь болезнь который печалить ум живой существо который являться результат карма условие вред винаяк болезнь бхут встречаться весь область мир пусть весь воплощенный существо целый невредимый класс вредный помеха злой дух который вредить внезапно заболевание далее пусть весь страдание связь нарушение четыре элемент лишать тело ум любой удовольствие полностью умиротворять пусть тело ум обретать свет сила наделять даром долгий год жизнь крепкий здоровье благополучие сострадательный благословение гуру триратный сила дакини дхармапал хранитель власть непогрешимый закон причина следствие желать посвящение исполнение молитва,Нет классификации,0
п свержение татарский иго резко сказываться летописный текст пора москва начинать переработка летописный материал дух торжествовать московский единодержавие предназначать чтение политический воспитание подданный переработка любопытный характеристика политический взгляд вкус свой время гибельный точность передача старый летописный текст захватывать московский великокняжеский летописание летописание весь феодальный центр это цитата история русский летописание xi xv вв упоминать приселков переписывание история первый скоро доверять сокровенный сказание монгол составлять год доводиться слышать мнение происхождение монголо китайский рукопись довольно странный обнаруживать приобретать дворцовый пекинский библиотека год ученый китаевед петр кафар архимандрит палладий причем китаец както подозрительно спокойно расставаться общепринятый мнение таков текст сокровенный сказание использоваться обучение китайский чиновник язык могол это повседневный учебный материал идея должный отличаться редкость,Нет классификации,0
